,Unnamed: 0,business_id,is_open,name,latitude,longitude,stars,review_count,categories,stars2017,review_count2017,num_chain,chain,tips,tips2017,checkin,checkin2017,age
502,162742,DnkhGh4vbdKkbLCT35jL5g,0,Marshalls,36.2162287,-115.24469640000001,3.0,0.010447761194029851,"Shopping, Fashion, Department Stores",3.142857142857143,21,43,1,0.003482587064676617,1,0.11393034825870647,12,2010
503,84202,gG55eKlyfx8xLyJllPJ9lA,1,Orchard Hill Church,40.6080691,-80.0901538,4.5,0.003978120338140228,"Religious Organizations, Churches",4.375,8,1,0,0.0014917951268025858,1,0.043262058677274985,37,2011
504,43347,VR8QvH2g-jEG5EfMzA_G9w,1,Nine Fine Irishmen,36.1019817648,-115.1738418651,4.0,0.57299451918286,"Music Venues, Nightlife, Irish, Arts & Entertainment, Restaurants, Active Life, Bars, Pubs",3.7895637296834903,1169,1,0,0.09466865969108122,15,1.6791230692575985,280,2007
505,86122,GphWJgfK5nrLuBdOljrqKw,1,Fujo,35.2235104,-80.84417950000001,3.5,0.06975585450921774,"Soup, Noodles, Sushi Bars, Asian Fusion, Restaurants",3.5208333333333335,144,1,0,0.009466865969108122,3,0.1699053313403089,25,2007
506,89003,9_Zdmxwqu3jFWwxaD14qEQ,1,Montmartre Bakery,43.754477462,-79.267929087,4.5,0.012935323383084577,"Bakeries, Food",4.423076923076923,26,1,0,0.001990049751243781,1,0.011940298507462687,10,2010
507,74357,Oj4PqiXtPTd4kZdI5aG1uw,1,Jade Dim Sum,43.602216999999996,-79.57684959999999,3.5,0.03129657228017884,"Restaurants, Dim Sum, Food, Chinese",3.4411764705882355,68,1,0,0.0029806259314456036,1,0.07699950322901143,30,2013
508,165311,JxSaizp6hgAE4sYV2_ypvA,1,Getaway,41.134496399999996,-81.5486535,3.0,0.0029850746268656717,"Pubs, Nightlife, Karaoke, Bars",2.8333333333333335,6,1,0,0.0014925373134328358,1,0.00945273631840796,0,2010
509,86878,d2ZQRjuizstCTnicysmpMQ,1,Eleven,40.446156,-79.99315,4.0,0.3185443668993021,"Restaurants, American (New)",4.1940298507462686,670,1,0,0.0353938185443669,4,0.4910269192422732,106,2006
510,177406,pLPV7vybH3FMnT-Um7IQhQ,1,Flight,35.228006,-80.8390331,3.5,0.03422619047619048,"Nightlife, Arts & Entertainment, Music Venues, Restaurants, Beer Gardens",3.513888888888889,72,2,0,0.005456349206349206,5,0.07886904761904762,74,2016
511,55486,buMP3nR_-EL2ROE7nKMBUg,1,Wafflian - Belgian Waffle and Cupcake Bar,43.6537434,-79.391033,3.5,0.012419274714356682,"Restaurants, Coffee & Tea, Bakeries, Food, Waffles, Desserts",3.36,25,1,0,0.003477396920019871,2,0.01788375558867362,9,2013
512,88361,16fgi4_LNRlPGcpL1ObNww,1,Q Up Barbeque,33.4476587,-112.13456770000002,4.0,0.029324055666003976,"Food, Event Planning & Services, Barbeque, Caterers, Restaurants, Food Trucks, Street Vendors",4.083333333333333,60,1,0,0.0044731610337972166,1,0.031312127236580514,1,2012
513,127949,I-vvqRaszKlLjn3Wicyw6w,1,Streets of New York,33.624121,-111.978416,3.5,0.028372324539571926,"Sandwiches, Restaurants, Pizza, Italian",3.3157894736842106,57,27,1,0.007466401194624191,3,0.10452961672473868,38,2009
514,127747,eZAbJKjEt-siFM8em1l9mQ,1,Streets of New York,33.581949047600006,-111.88146717149999,3.0,0.039860488290981565,"Pizza, Italian, Sandwiches, Restaurants",3.0348837209302326,86,27,1,0.01046337817638266,6,0.0981564524165421,31,2007
515,134271,bHqJQxPF-VL95tjAUYtK6w,0,Streets of New York,33.5511657,-112.0570469,3.0,0.0273768043802887,"Restaurants, Sandwiches, Italian, Pizza",2.981818181818182,55,27,1,0.0054753608760577405,1,0.06421105027376804,23,2009
516,144126,FRMlchfr02tne1qPe02vzQ,1,Noce Gourmet Pizzeria,41.4657925,-81.495772,4.5,0.012896825396825396,"American (New), Salad, Pizza, Italian, Restaurants",4.444444444444445,27,3,1,0.002976190476190476,3,0.006944444444444444,6,2016
517,53503,fXUJ9d5R6kNXrnAouByB6g,1,Taqueria El Fundador,33.451114600000004,-112.12995759999998,3.5,0.03187250996015936,"Restaurants, Mexican, Event Planning & Services, Caterers",3.656716417910448,67,1,0,0.00597609561752988,4,0.2156374501992032,59,2008
518,27570,T-wNgASrnv5_VxJ63UFJEw,1,Fingertips 2 The Soul,33.4232793,-111.7517311,5.0,0.002976190476190476,"Reflexology, Beauty & Spas, Massage, Health & Medical, Massage Therapy, Reiki",4.857142857142857,7,1,0,0.000992063492063492,1,0.006448412698412698,3,2016
519,156401,sGr-weRbztY7HJdBev_87A,1,Gateway Barbershop,33.3086349,-111.6889428,4.5,0.03076923076923077,"Hair Salons, Barbers, Beauty & Spas, Men's Hair Salons",4.390625,64,1,0,0.0034739454094292804,3,0.017866004962779156,9,2015
520,131256,pbc1PalcR3V6duF4Tk5F_Q,1,Nick's Furniture,33.4751563,-112.04721780000001,4.5,0.012896825396825396,"Outdoor Furniture Stores, Home & Garden, Shopping, Local Services, Mattresses, Furniture Stores, Couriers & Delivery Services",4.571428571428571,28,2,0,0.000992063492063492,2,0.017361111111111112,19,2016
521,159743,v2UYBFxtaB14OnoKQOuwjA,1,Gigi's On Fairmount,41.4866991,-81.5547964,4.0,0.09090909090909091,"American (New), Bars, Restaurants, Wine Bars, Breakfast & Brunch, Cafes, Nightlife",4.220512820512821,195,1,0,0.01788375558867362,7,0.11872826626924987,40,2013
522,59330,sKWZ_tAOVMZoC4Qk8_Bd4A,1,Otto Pizza & Pastry,33.421753,-111.94248999999999,4.5,0.08025922233300099,"Pizza, Restaurants",4.287425149700598,167,1,0,0.01794616151545364,5,0.15653040877367896,16,2006
523,117542,x96SxIclNKmAgTEjQbkhxg,1,Pizzazz Pizza & Dining Room,41.5376932804,-81.438588605,3.5,0.030378486055776893,"Pizza, Restaurants",3.353846153846154,65,1,0,0.0034860557768924302,2,0.038346613545816734,7,2008
524,134432,_DPJ_PHJnXsuhYhsgBA0Xw,1,Durant's,33.4772064084,-112.0735331216,4.0,0.4354114713216958,"Burgers, Wine Bars, Restaurants, Steakhouses, Bars, Nightlife, Diners, Seafood",4.220620842572062,902,1,0,0.07082294264339152,12,0.94214463840399,169,2005
525,126622,xhBhzWKfI3CnKwlMSeKB4g,1,Christies On Main Antique Mall,35.0858685,-80.8906765,4.5,0.007458975634012929,"Antiques, Shopping",4.4,15,1,0,0.000994530084535057,1,0.0034808552958727,3,2011
526,49131,b1WGIdd_oSwGYZtC769Shw,1,Rachel's Kitchen,36.288422330900005,-115.2865495465,4.0,0.1912568306010929,"Juice Bars & Smoothies, Sandwiches, Food, Restaurants, American (New), Breakfast & Brunch",3.877450980392157,408,8,1,0.06458022851465474,34,0.7560854446100348,448,2013
527,147590,FzjluWtXjZqcfXGIrGmVJQ,1,"Carnegie Library of Pittsburgh, Squirrel Hill",40.4384414,-79.92278259999999,4.5,0.010956175298804782,"Libraries, Public Services & Government",4.217391304347826,23,1,0,0.00199203187250996,4,0.053784860557768925,21,2008
528,129591,DNfQHjQ5K6XPFXEke9Frxw,1,Firebird Nutrition,33.4814315,-111.9089834,5.0,0.01737835153922542,"Food, Shopping, Vitamins & Supplements, Health Markets, Specialty Food",4.888888888888889,36,1,0,0.0014895729890764648,2,0.024826216484607744,17,2014
529,81027,F6DkuOl97pOGXiLqbUYPpg,1,Bella Vista Apartments,33.552791,-112.05150400000001,3.0,0.01093983092988563,"Real Estate, Home Services, Apartments",2.875,24,1,0,0.0014917951268025858,1,0.008453505718547987,0,2011
530,115949,5MRJYAXIZgMGOh64hluyow,1,Sinaloa Beauty Salon,36.1438785,-115.11808970000001,4.5,0.001488095238095238,"Hair Salons, Beauty & Spas",4.666666666666667,3,1,0,0.000992063492063492,2,0.0,0,2016
531,87247,FYmIns97Fv5nlg6U6zX_Kw,1,Tropicana West Chiropractic,36.098671574,-115.2408174771,4.5,0.014925373134328358,"Chiropractors, Health & Medical",4.548387096774194,31,1,0,0.0029850746268656717,1,0.014925373134328358,2,2010
532,91906,KUOa1acSFn6DkO9jp-sn6A,1,Famous Dave's Bar-B-Que,36.0372583,-115.1984108,3.5,0.17073170731707318,"Barbeque, Comfort Food, Restaurants, American (Traditional)",3.4914285714285715,350,11,1,0.0666998506719761,4,0.7779990044798407,109,2009
533,95873,lkjgZcgbpbYR_mXoGXWmQw,1,RA Sushi Bar Restaurant,33.385329999999996,-111.754825,3.5,0.14691235059760957,"Japanese, Restaurants, Sushi Bars",3.3848684210526314,304,5,1,0.04880478087649402,2,0.625,79,2008
534,141735,To-Q2f-3DdYtrfBMd4iIpw,1,Sonic Drive-In,33.2754253,-111.84222713870001,1.5,0.03624627606752731,"Hot Dogs, Ice Cream & Frozen Yogurt, Fast Food, Food, Burgers, Restaurants",1.5194805194805194,77,93,1,0.006951340615690168,4,0.060079443892750745,18,2014
535,57746,_bvc2j6E8mk_ZiMoh2iMuQ,1,Sonic Drive-In,33.5378607,-112.1993381,2.0,0.005970149253731343,"Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Burgers, Food, American (Traditional)",2.1666666666666665,12,93,1,0.0029850746268656717,1,0.04825870646766169,11,2010
536,113923,E-pUHcZaIzFQbnWnGHcC7w,1,Sonic Drive-In,36.0998266,-115.0619457,3.0,0.018426294820717132,"Restaurants, Fast Food, Burgers, American (Traditional), Ice Cream & Frozen Yogurt, Food",2.789473684210526,38,93,1,0.01045816733067729,2,0.18824701195219123,33,2008
537,111133,FFf1eRpAPYmj1sdn8B896Q,1,The Place,43.647868599999995,-79.3738152,4.0,0.011403073872087258,"Food, Shopping, Coffee & Tea, Desserts, Flowers & Gifts, Patisserie/Cake Shop",4.043478260869565,23,4,1,0.001487357461576599,2,0.01834407535944472,24,2017
538,78783,t85HXNxAtV2PLJDvXgavsg,0,The Place,33.6745519,-111.8892493,3.5,0.022310361923648984,"Food, American (Traditional), Coffee & Tea, Restaurants, Breakfast & Brunch",3.4,45,4,1,0.0039662865642042635,6,0.01834407535944472,36,2017
539,23983,CbUdFYuiSA-7IyGbccJLiA,1,California Sandwiches,43.8916181,-79.4411922,3.0,0.020895522388059702,"Sandwiches, Restaurants",2.9545454545454546,44,12,1,0.003980099502487562,2,0.0263681592039801,3,2010
540,69031,bncRNcQbyU4-LMwts5WlEw,0,California Sandwiches,43.660890651,-79.382689856,3.0,0.025819265143992055,"Sandwiches, Restaurants",3.2115384615384617,52,12,1,0.0029791459781529296,2,0.05014895729890765,7,2014
541,113784,SMxVKr-ZtSmOCKYoKNNVrg,1,Backstreet Boys: Larger Than Life,36.110062899999996,-115.1708909,4.5,0.02875557759048091,"Performing Arts, Arts & Entertainment",4.655172413793103,58,1,0,0.0034705007436787306,4,0.04462072384729797,48,2017
542,175657,MZgIUrRRF3AuTLzbSgGEIw,1,Tinnels West Indian Take-Out,43.697012,-79.751873,3.5,0.008959681433549029,"Caribbean, Middle Eastern, Pakistani, Indian, Restaurants",3.4444444444444446,18,1,0,0.0014932802389248383,1,0.006968641114982578,3,2009
543,154060,DsGI8no3v0rGCJmbcbe6Pw,1,Sonora Quest Laboratories,33.5115882,-112.0147562,2.5,0.00495785820525533,"Diagnostic Services, Health & Medical, Laboratory Testing",2.5454545454545454,11,47,1,0.0009915716410510659,2,0.0039662865642042635,7,2017
544,87851,v_NBQhFPHDNlEJbdwn5KuA,0,Sonora Quest Laboratories,33.2905994452,-111.8780299276,3.0,0.006454816285998014,"Laboratory Testing, Diagnostic Services, Health & Medical",2.8461538461538463,13,47,1,0.0014895729890764648,1,0.008440913604766634,3,2014
545,5543,XRmNEEGV2ohBRnU4C-tbmw,1,Dollar Tree Store,33.4300958797,-111.8723430666,2.5,0.003482587064676617,"Department Stores, Shopping, Fashion",2.4285714285714284,7,7,1,0.0024875621890547263,1,0.04328358208955224,3,2010
546,143006,idrN6XWKErG6nKDsEMNbOQ,1,Airport Bukhara,43.706866999999995,-79.647283,3.0,0.011910669975186104,"Restaurants, Buffets, Indian",3.0833333333333335,24,1,0,0.0004962779156327543,1,0.009429280397022333,8,2015
547,78961,zU4yvM_X1PLN7bWeg-t4QQ,1,Grate Catering Co,35.475823,-80.6234697,5.0,0.001488095238095238,"Event Planning & Services, Caterers",5.0,3,1,0,0.000496031746031746,1,0.0,0,2016
548,191104,ghaj1MZzPW1qXYCZWfoTTw,1,Live Organic Food Bar,43.675106,-79.4067793,4.0,0.09711155378486055,"Vegan, Organic Stores, Gluten-Free, Live/Raw Food, Restaurants, Vegetarian, Juice Bars & Smoothies, Food",3.9601990049751246,201,1,0,0.01245019920318725,4,0.1409362549800797,33,2008
549,13949,rssbygnL2taHxvIkFbsbwg,1,Tangia,45.4995605,-73.5771599,2.5,0.0074367873078829945,"Restaurants, Moroccan",2.6,15,1,0,0.0004957858205255329,1,0.0034705007436787306,5,2017
550,176160,43cI_EywCinoVVXxHdciQA,1,JOANN Fabrics and Crafts,33.677468488,-111.96996470260001,2.0,0.027404085700049825,"Art Supplies, Shopping, Arts & Crafts, Home & Garden, Home Decor, Fabric Stores",2.018181818181818,55,23,1,0.007972097658196313,1,0.14000996512207275,22,2007
551,183224,1ck8LxgkUhWmQr5cDiZvrQ,1,Lowesville Cafe,35.4081498,-81.011809,4.0,0.014917951268025857,"Cafes, Restaurants, Breakfast & Brunch",3.8,30,1,0,0.0044753853804077575,1,0.037294878170064646,2,2011
552,78414,hmfAdo6LuVOvBLiu75C8ZA,1,Luca Italian Cuisine,41.4943598,-81.7046757,4.5,0.09041231992051664,"Nightlife, Restaurants, Gluten-Free, Bars, Italian",4.296296296296297,189,1,0,0.005961251862891207,3,0.08296075509190264,49,2013
553,50882,hPv0HuZr_DWT6VHhcjT0rg,1,Arizona Art Supply,33.4937591,-112.04619550000001,3.5,0.022410358565737053,"Art Supplies, Arts & Crafts, Shopping",3.6739130434782608,46,4,1,0.00398406374501992,1,0.06274900398406374,5,2008
554,34444,RKX755uAGPMerCWueEpevQ,1,El Rinconcito Mexican Food,33.566135435999996,-112.0563210822,4.0,0.020905923344947737,"Mexican, Restaurants",4.2,45,1,0,0.004977600796416127,3,0.0313588850174216,13,2009
555,125925,YCpAc3NdkS4AK2pETcxU_w,1,Sugarlips Cakery,33.3640549332,-111.873024255,4.5,0.06305858987090368,"Cupcakes, Food, Bakeries",4.3565891472868215,129,2,0,0.00893743793445879,6,0.19960278053624628,89,2014
556,8162,csjrIcb4HEfJdxsW2hkV-A,1,Motel 6,33.6049717,-112.3005732,1.5,0.007458975634012929,"Hotels & Travel, Event Planning & Services, Hotels",1.6666666666666667,15,35,1,0.0004972650422675286,1,0.0044753853804077575,1,2011
557,121246,Lf5qFOWu5qg1zHYkZQgeNQ,1,Chocolate Shoppe Ice Cream,43.0748325,-89.39294740000001,4.0,0.06278026905829596,"Food, Ice Cream & Frozen Yogurt",4.246031746031746,126,7,1,0.0114598903836572,5,0.26606875934230195,62,2007
558,32695,xIrFmRqK4TpwvaxlU926TQ,1,Uptown Alley,33.606926921399996,-112.3558745624,3.5,0.11481113320079522,"Event Planning & Services, American (New), Active Life, Nightlife, Restaurants, Bars, Venues & Event Spaces, Lounges, Arcades, Bowling, Arts & Entertainment",3.5588235294117645,238,1,0,0.0352882703777336,1,0.4567594433399602,119,2012
559,27801,vBmugOy-Adg5YnHTiTrQMA,1,Nevada Heart & Vascular Center,36.0428759129,-115.15210691840001,2.0,0.003974167908594138,"Vascular Medicine, Doctors, Cardiologists, Medical Centers, Health & Medical",2.0,8,6,1,0.0009935419771485345,1,0.009935419771485345,1,2013
560,166187,OUSHMxGGyGXpah3qVPyBdw,1,Whataburger,33.4654666528,-112.0635341,3.5,0.03286852589641434,"Burgers, Fast Food, Restaurants, American (Traditional)",3.283582089552239,67,18,1,0.006474103585657371,1,0.12201195219123506,26,2008
561,169496,lxYvfvkN7odiXPuc1MHvzw,1,Hertz Rent A Car,40.45793320000001,-79.9343032,2.0,0.007964161274265804,"Hotels & Travel, Car Rental",2.0625,16,81,1,0.0004977600796416127,1,0.010452961672473868,8,2009
562,76575,FrLWavzAYOzUEp5RPMG9Sw,1,QuikTrip,33.506236,-112.046823,3.5,0.01643426294820717,"Automotive, Convenience Stores, Gas Stations, Food",3.696969696969697,33,115,1,0.006474103585657371,1,0.4651394422310757,22,2008
563,83551,Hgxvj4W2aDhAKr2XOEOHEg,0,QuikTrip,33.654776399999996,-112.2374662,4.5,0.005970149253731343,"Gas Stations, Automotive, Convenience Stores, Food",4.615384615384615,13,115,1,0.00945273631840796,1,0.06119402985074627,9,2010
564,140269,E7WzNqwMMifJkPZtuKOgRg,1,Eat Summerlin Proper,36.193318947600005,-115.30394175209999,4.0,0.08824987605354487,"Breakfast & Brunch, Event Planning & Services, American (Traditional), Cafes, Caterers, Sandwiches, Restaurants, American (New), Food",4.033519553072626,179,1,0,0.010411502231036193,13,0.1249380267724343,145,2017
565,148864,omwPSPE8j7jEP4mecQM8KA,1,Genji Sushi,43.781292799999996,-79.4912161,4.0,0.03333333333333333,"Japanese, Korean, Restaurants",4.205882352941177,68,2,0,0.006467661691542288,1,0.07611940298507462,33,2010
566,67173,39Vmnwd9KEAVFeLxGbn9JA,1,Cookie Cutters Haircuts for Kids,33.6580798558,-111.9330118832,5.0,0.014377788795240456,"Beauty & Spas, Hair Salons, Kids Hair Salons",4.766666666666667,30,4,1,0.0009915716410510659,1,0.006941001487357461,5,2017
567,114950,SN3y1iuHcXl3mjyH0rGE-g,0,NTB - National Tire & Battery,35.0855180446,-80.8858339675,2.5,0.002977667493796526,"Oil Change Stations, Tires, Wheel & Rim Repair, Auto Repair, Automotive",2.6666666666666665,6,45,1,0.0004962779156327543,1,0.0004962779156327543,0,2015
568,119673,XrBUYN_mprsCDO9sE-IpYw,1,Oasis Nails and Spa,36.101807,-115.29770900000001,3.5,0.038308457711442784,"Waxing, Hair Removal, Beauty & Spas, Nail Salons, Eyelash Service",3.5783132530120483,83,1,0,0.007960199004975124,2,0.09253731343283582,25,2010
569,88140,Da6eZFThE9xanUAGNpZxAg,1,Nuit Social,43.6429593,-79.4254188,4.5,0.09433962264150944,"Diners, Restaurants, Wine Bars, Nightlife, Canadian (New), Cocktail Bars, Modern European, Bars, French",4.367875647668394,193,1,0,0.006454816285998014,2,0.07447864945382324,31,2014
570,25202,Wdz6G6q7WeTaJ8m-YtsSdg,1,Days Inn & Suites by Wyndham Tempe,33.349903999999995,-111.96540490000001,2.0,0.02882703777335984,"Hotels & Travel, Event Planning & Services, Hotels",1.85,60,1,0,0.0019880715705765406,2,0.011928429423459244,4,2012
571,8888,n8RVrpWpcd3HprzEnJ3RxA,1,Ranch House Grille,33.4803042,-111.96026529999999,4.0,0.13695219123505975,"Breakfast & Brunch, American (Traditional), Comfort Food, Restaurants, Burgers",4.035211267605634,284,2,0,0.03187250996015936,11,0.4770916334661355,90,2008
572,124256,xfzDtGxx6B4a27RAyah69w,1,Sushi 21,36.099496,-115.20867199999999,4.0,0.35756972111553786,"Korean, Food, Breakfast & Brunch, Restaurants, Chinese, Sushi Bars, Japanese, Desserts",4.006675567423231,749,1,0,0.1205179282868526,35,1.1459163346613546,220,2008
573,164013,fw3xuLsrvzavlnOd3f0u2g,1,Stix R & R,33.415227,-111.692252,4.0,0.005967180507210343,Nightlife,4.076923076923077,13,1,0,0.0014917951268025858,1,0.006464445549477871,2,2011
574,60631,yfdih187aQODUPbQqCdQQA,1,Rey Azteca,35.1097326,-81.0425431,3.5,0.019393336648433616,"Mexican, Restaurants",3.725,40,4,1,0.005967180507210343,1,0.05718547986076579,6,2011
575,41265,iMGGM-WVNKep9c6bgRYjpA,1,Naf Naf Grill,41.3943470747,-81.64316947399999,4.0,0.03867129400099157,"Restaurants, Mediterranean, Salad, Falafel, Middle Eastern",4.0256410256410255,78,2,0,0.005453644025780862,7,0.042637580565195836,48,2017
576,21528,oF2XS1nvcjnntEl7g8NltA,1,Best Buy Las Vegas,36.1964714,-115.23852120000001,2.5,0.07623318385650224,"Appliances, Shopping, Computers, Automotive, Electronics, Car Stereo Installation, Home & Garden",2.394904458598726,157,2,0,0.018933731938216243,1,0.43647234678624813,41,2007
577,157236,7m1Oa1VYV98UUuo_6i0EZg,1,Paradise Valley Burger Company,33.639913492199994,-111.9957034773,4.5,0.6051715564395823,"Burgers, Restaurants, Mexican, Gluten-Free, American (Traditional)",4.420967741935484,1240,1,0,0.1287916459472899,45,1.1253107906514173,310,2011
578,163288,-5DifC-lAFioAD_DLVgTMQ,1,Firehouse Subs Mineral Point,43.0605835,-89.5193733,4.0,0.01788375558867362,"Fast Food, Restaurants, Food, Delis, Sandwiches",3.861111111111111,36,1,0,0.006954793840039742,2,0.04570293094883259,12,2013
579,113499,3aJqrnY4u86F5-Fn_vAy-g,1,Il Primo Pizza & Wings,33.6402724,-112.03284309999998,3.0,0.0229197807673144,"Pizza, Restaurants",3.0833333333333335,48,3,1,0.004982561036372696,1,0.03238664673642252,9,2007
580,155141,F2HKV9oJhnIKQ-M4Gt4Ftg,1,Voodoo Wing Co,36.2185398,-115.2431106,4.0,0.1484607745779543,"Restaurants, Chicken Wings, Barbeque, Food",3.7987220447284344,313,1,0,0.024826216484607744,9,0.24875868917576963,99,2014
581,100519,U5XCBcTtiNyasdT3A2_V3A,1,Arepera,45.5147831155,-73.5720007059,4.5,0.13227250124316262,"Vegetarian, Gluten-Free, Restaurants, Venezuelan, Latin American, Vegan",4.4148148148148145,270,1,0,0.012431626056688214,4,0.1337642963699652,52,2011
582,46736,GNScqNuJ2mmVrq7TYbwxVw,1,Yoga Deva,33.2973258,-111.76427240000001,5.0,0.007466401194624191,"Yoga, Massage, Beauty & Spas, Active Life, Fitness & Instruction",4.9375,16,1,0,0.0009955201592832255,1,0.07267297162767546,4,2009
583,68404,QcK7667JEkYZPtKYMH1EcA,1,FirstMed Health & Wellness Center,36.121245,-115.118253,2.0,0.004470938897168405,"Urgent Care, Health & Medical, Medical Centers",2.2222222222222223,9,2,0,0.0009935419771485345,1,0.004967709885742673,0,2013
584,141264,yg_A_TpYkJjr1fef0J6QkQ,1,Konjiki Ramen,43.766977000000004,-79.412068,4.0,0.19484382746653445,"Restaurants, Ramen, Japanese",3.8793103448275863,406,1,0,0.024293505205751114,13,0.25384234010907286,79,2017
585,91944,14VI4fSpMssBVjGXQ-QjSQ,1,Rockstar Nails,33.4838188,-112.3642164,5.0,0.002977667493796526,"Event Planning & Services, Beauty & Spas, Party & Event Planning, Nail Salons",5.0,6,1,0,0.0009925558312655087,2,0.001488833746898263,2,2015
586,168546,H5vlbkJ_8mFI1wCGHO3apg,1,Villa Italian Kitchen,40.495896,-80.256201,3.0,0.002976190476190476,"Pizza, Breakfast & Brunch, Restaurants, Seafood, Italian",3.0,6,7,1,0.001488095238095238,2,0.005456349206349206,6,2016
587,168396,a-4SLIoCbHts1Rm0ltJJjg,1,Bellagio Poker Room,36.112227614,-115.1790440083,3.0,0.02437810945273632,"Casinos, Event Planning & Services, Arts & Entertainment, Hotels, Hotels & Travel, Resorts",3.185185185185185,54,1,0,0.010945273631840797,3,0.27064676616915423,60,2010
588,83309,V_gL6e7qdJIlFNSWnv8q1g,1,Radical Road Brewing,43.6626325991,-79.3324785413,4.5,0.014384920634920634,"Pubs, Nightlife, Food, Restaurants, Bars, Breweries",4.344827586206897,29,1,0,0.000992063492063492,1,0.017857142857142856,17,2016
589,19617,NV9ftiLhePO0bNE1z8y6qw,1,Love Yogurt,40.440542,-79.95649470000001,4.0,0.023325062034739455,"Restaurants, Desserts, Food, Japanese, Ice Cream & Frozen Yogurt, Ramen",3.857142857142857,49,2,0,0.004466501240694789,2,0.0456575682382134,19,2015
590,59334,bgXb5YYzQvHXmM8owZB4fQ,1,Wolfgang Puck Bar & Grill Summerlin,36.1515465211,-115.3326696276,3.5,0.1708043694141013,"American (Traditional), Seafood, Pizza, American (New), Salad, Sandwiches, Restaurants, Bars, Nightlife",3.5224719101123596,356,1,0,0.02432969215491559,12,0.6276067527308838,437,2014
591,62603,9F3N2jWo_kqK9A9pC3z74Q,1,Ak-Chin Pavilion,33.470217,-112.23771699999999,3.0,0.10283159463487332,"Venues & Event Spaces, Event Planning & Services",2.803738317757009,214,1,0,0.011922503725782414,4,0.48186785891703926,133,2013
592,56293,mOaUsE3ApwXijfOTF1H0zw,1,CVS Pharmacy,36.161612,-115.28688700000001,2.5,0.015422885572139304,"Health & Medical, Drugstores, Pharmacy, Shopping",2.375,32,250,1,0.005472636815920398,1,0.0845771144278607,6,2010
593,137854,uQvC-6KQAJRKkhd_Ht3cBg,1,CVS Pharmacy,43.0683984,-89.3923368,3.5,0.004975124378109453,"Drugstores, Shopping",3.4,10,250,1,0.0004975124378109452,1,0.038308457711442784,4,2010
594,15242,5Oyofv05AaOlhcWS373QhA,1,CVS Pharmacy,36.0986,-115.22399999999999,4.0,0.008449304174950299,"Shopping, Pharmacy, Cosmetics & Beauty Supply, Health & Medical, Beauty & Spas, Drugstores",3.764705882352941,17,250,1,0.002982107355864811,1,0.06262425447316103,8,2012
595,66772,2NpoKiship3R6lqexwbFVw,1,Au 14 Prince Arthur Ouest,45.513525,-73.57262,3.5,0.0034808552958727,"Asian Fusion, Vietnamese, Restaurants",3.7142857142857144,7,1,0,0.0014917951268025858,1,0.005967180507210343,2,2011
596,104588,ruWTngdiC68O9la27hvvHw,1,Foundation Room,36.091829,-115.174874,3.5,0.28713858424725824,"Nightlife, Bars, American (New), Restaurants, Lounges, Dance Clubs",3.7444633730834753,587,2,0,0.05982053838484546,10,1.003988035892323,213,2006
597,106638,fKm9onPXw_uPSK_uga9UCQ,1,Arizona Pain Treatment Centers - Mesa,33.3819530573,-111.72819877180001,3.0,0.006464445549477871,"Doctors, Medical Centers, Health & Medical",2.923076923076923,13,1,0,0.0014917951268025858,1,0.003978120338140228,0,2011
598,118663,JknT98CaJAfBPg6cxBn3iw,1,Pizzeria Oro di Napoli,43.617664700000006,-79.4871532,4.5,0.017361111111111112,"Restaurants, Italian, Pizza",4.361111111111111,36,1,0,0.000992063492063492,2,0.014384920634920634,12,2016
599,39448,GEpavUjzVf5ATsGYkPu0WA,1,Orbis Caffe,40.381100700000005,-80.0443322,3.5,0.0268389662027833,"Bakeries, Restaurants, Wraps, American (New), Coffee & Tea, Food",3.732142857142857,56,1,0,0.006958250497017893,1,0.07604373757455268,15,2012
600,58083,8cx6pcaVgEZnS3edoYvImw,1,The Meat Market,33.826840594400004,-111.9241719693,5.0,0.01240079365079365,"Butcher, Food, Specialty Food, Meat Shops",4.8076923076923075,26,2,0,0.001984126984126984,1,0.007936507936507936,12,2016
601,18921,w1c_Uy60LSDiMsSjAsEqkw,1,Rumfish Grille,40.3683930071,-80.1065956659,3.0,0.08643815201192251,"Steakhouses, Nightlife, Bars, Restaurants, American (Traditional), Seafood",2.840659340659341,182,1,0,0.006954793840039742,3,0.07699950322901143,16,2013
602,60405,tisVBZM6OFh1ih4x6rGtDw,1,Garden Gate Restaurant,43.672498600000004,-79.2873733,3.0,0.02141434262948207,"Imported Food, Specialty Food, Chinese, Ethnic Food, Food, Breakfast & Brunch, Asian Fusion, Restaurants",3.2045454545454546,44,1,0,0.00099601593625498,1,0.04780876494023904,8,2008
603,163332,thI9w62kmEy0IgHgOPfW4Q,1,Uber,43.0844318234,-89.3970984891,1.5,0.002977667493796526,"Taxis, Transportation, Hotels & Travel",1.5714285714285714,7,9,1,0.0009925558312655087,1,0.0004962779156327543,0,2015
604,185540,VvtBFDQhtF256Hh62m4gRQ,1,The Great American Pub,36.114595,-115.30751299999999,4.0,0.049155908639523335,"Pubs, Bars, Nightlife, Sports Bars",3.990566037735849,106,1,0,0.02135054617676266,4,0.579940417080437,155,2014
